1979-11-03,Pop Muzik,M
1979-10-27,Rise,Herb Alpert
1979-10-20,Rise,Herb Alpert
1979-10-13,Don't Stop 'til You Get Enough,Michael Jackson
1979-10-06,Sad Eyes,Robert John
1979-09-29,My Sharona,The Knack
1979-09-22,My Sharona,The Knack
1979-09-15,My Sharona,The Knack
1979-09-08,My Sharona,The Knack
1979-09-01,My Sharona,The Knack
1979-08-25,My Sharona,The Knack
1979-08-18,Good Times,Chic
1979-08-11,Bad Girls,Donna Summer
1979-08-04,Bad Girls,Donna Summer
1979-07-28,Bad Girls,Donna Summer
1979-07-21,Bad Girls,Donna Summer
1979-07-14,Bad Girls,Donna Summer
1979-07-07,Ring My Bell,Anita Ward
1979-06-30,Ring My Bell,Anita Ward
1979-06-23,Hot Stuff,Donna Summer
1979-06-16,Hot Stuff,Donna Summer
1979-06-09,Love You Inside Out,Bee Gees
1979-06-02,Hot Stuff,Donna Summer
1979-05-26,Reunited,Peaches & Herb
1979-05-19,Reunited,Peaches & Herb
1979-05-12,Reunited,Peaches & Herb
1979-05-05,Reunited,Peaches & Herb
1979-04-28,Heart Of Glass,Blondie
1979-04-21,Knock On Wood,Amii Stewart
1979-04-14,What A Fool Believes,The Doobie Brothers
1979-04-07,I Will Survive,Gloria Gaynor
1979-03-31,Tragedy,Bee Gees
1979-03-24,Tragedy,Bee Gees
1979-03-17,I Will Survive,Gloria Gaynor
1979-03-10,I Will Survive,Gloria Gaynor
1979-03-03,Da Ya Think I'm Sexy?,Rod Stewart
1979-02-24,Da Ya Think I'm Sexy?,Rod Stewart
1979-02-17,Da Ya Think I'm Sexy?,Rod Stewart
1979-02-10,Da Ya Think I'm Sexy?,Rod Stewart
1979-02-03,Le Freak,Chic
1979-01-27,Le Freak,Chic
1979-01-20,Le Freak,Chic
1979-01-13,Too Much Heaven,Bee Gees
1979-01-06,Too Much Heaven,Bee Gees
1978-12-30,Le Freak,Chic
1978-12-23,Le Freak,Chic
1978-12-16,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond
1978-12-09,Le Freak,Chic
1978-12-02,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond
1978-11-25,MacArthur Park,Donna Summer
1978-11-18,MacArthur Park,Donna Summer
1978-11-11,MacArthur Park,Donna Summer
1978-11-04,You Needed Me,Anne Murray
1978-10-28,Hot Child In The City,Nick Gilder
1978-10-21,Kiss You All Over,Exile
1978-10-14,Kiss You All Over,Exile
1978-10-07,Kiss You All Over,Exile
1978-09-30,Kiss You All Over,Exile
1978-09-23,Boogie Oogie Oogie,A Taste Of Honey
1978-09-16,Boogie Oogie Oogie,A Taste Of Honey
1978-09-09,Boogie Oogie Oogie,A Taste Of Honey
1978-09-02,Grease,Frankie Valli
1978-08-26,Grease,Frankie Valli
1978-08-19,Three Times A Lady,Commodores
1978-08-12,Three Times A Lady,Commodores
1978-08-05,Miss You,The Rolling Stones
1978-07-29,Shadow Dancing,Andy Gibb
1978-07-22,Shadow Dancing,Andy Gibb
1978-07-15,Shadow Dancing,Andy Gibb
1978-07-08,Shadow Dancing,Andy Gibb
1978-07-01,Shadow Dancing,Andy Gibb
1978-06-24,Shadow Dancing,Andy Gibb
1978-06-17,Shadow Dancing,Andy Gibb
1978-06-10,You're The One That I Want,John Travolta & Olivia Newton-John
1978-06-03,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams
1978-05-27,With A Little Luck,Wings
1978-05-20,With A Little Luck,Wings
1978-05-13,If I Can't Have You,Yvonne Elliman
1978-05-06,Night Fever,Bee Gees
1978-04-29,Night Fever,Bee Gees
1978-04-22,Night Fever,Bee Gees
1978-04-15,Night Fever,Bee Gees
1978-04-08,Night Fever,Bee Gees
1978-04-01,Night Fever,Bee Gees
1978-03-25,Night Fever,Bee Gees
1978-03-18,Night Fever,Bee Gees
1978-03-11,(Love Is) Thicker Than Water,Andy Gibb
1978-03-04,(Love Is) Thicker Than Water,Andy Gibb
1978-02-25,Stayin' Alive,Bee Gees
1978-02-18,Stayin' Alive,Bee Gees
1978-02-11,Stayin' Alive,Bee Gees
1978-02-04,Stayin' Alive,Bee Gees
1978-01-28,Baby Come Back,Player
1978-01-21,Baby Come Back,Player
1978-01-14,Baby Come Back,Player
1978-01-07,How Deep Is Your Love,Bee Gees
1977-12-31,How Deep Is Your Love,Bee Gees
1977-12-24,How Deep Is Your Love,Bee Gees
1977-12-17,You Light Up My Life,Debby Boone
1977-12-10,You Light Up My Life,Debby Boone
1977-12-03,You Light Up My Life,Debby Boone
1977-11-26,You Light Up My Life,Debby Boone
1977-11-19,You Light Up My Life,Debby Boone
1977-11-12,You Light Up My Life,Debby Boone
1977-11-05,You Light Up My Life,Debby Boone
1977-10-29,You Light Up My Life,Debby Boone
1977-10-22,You Light Up My Life,Debby Boone
1977-10-15,You Light Up My Life,Debby Boone
1977-10-08,Star Wars Theme/Cantina Band,Meco
1977-10-01,Star Wars Theme/Cantina Band,Meco
1977-09-24,Best Of My Love,The Emotions
1977-09-17,I Just Want To Be Your Everything,Andy Gibb
1977-09-10,Best Of My Love,The Emotions
1977-09-03,Best Of My Love,The Emotions
1977-08-27,Best Of My Love,The Emotions
1977-08-20,Best Of My Love,The Emotions
1977-08-13,I Just Want To Be Your Everything,Andy Gibb
1977-08-06,I Just Want To Be Your Everything,Andy Gibb
1977-07-30,I Just Want To Be Your Everything,Andy Gibb
1977-07-23,Looks Like We Made It,Barry Manilow
1977-07-16,Da Doo Ron Ron,Shaun Cassidy
1977-07-09,Undercover Angel,Alan O'Day
1977-07-02,Gonna Fly Now,Bill Conti
1977-06-25,Got To Give It Up (Pt. I),Marvin Gaye
1977-06-18,Dreams,Fleetwood Mac
1977-06-11,I'm Your Boogie Man,KC And The Sunshine Band
1977-06-04,Sir Duke,Stevie Wonder
1977-05-28,Sir Duke,Stevie Wonder
1977-05-21,Sir Duke,Stevie Wonder
1977-05-14,When I Need You,Leo Sayer
1977-05-07,Hotel California,Eagles
1977-04-30,Southern Nights,Glen Campbell
1977-04-23,Don't Leave Me This Way,Thelma Houston
1977-04-16,Don't Give Up On Us,David Soul
1977-04-09,Dancing Queen,ABBA
1977-04-02,Rich Girl,Daryl Hall John Oates
1977-03-26,Rich Girl,Daryl Hall John Oates
1977-03-19,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand
1977-03-12,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand
1977-03-05,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand
1977-02-26,New Kid In Town,Eagles
1977-02-19,Blinded By The Light,Manfred Mann's Earth Band
1977-02-12,Torn Between Two Lovers,Mary Macgregor
1977-02-05,Torn Between Two Lovers,Mary Macgregor
1977-01-29,Car Wash,Rose Royce
1977-01-22,I Wish,Stevie Wonder
1977-01-15,You Make Me Feel Like Dancing,Leo Sayer
1977-01-08,You Don't Have To Be A Star (To Be In My Show),"Marilyn McCoo & Billy Davis, Jr."
1977-01-01,Tonight's The Night (Gonna Be Alright),Rod Stewart
1976-12-25,Tonight's The Night (Gonna Be Alright),Rod Stewart
1976-12-18,Tonight's The Night (Gonna Be Alright),Rod Stewart
1976-12-11,Tonight's The Night (Gonna Be Alright),Rod Stewart
1976-12-04,Tonight's The Night (Gonna Be Alright),Rod Stewart
1976-11-27,Tonight's The Night (Gonna Be Alright),Rod Stewart
1976-11-20,Tonight's The Night (Gonna Be Alright),Rod Stewart
1976-11-13,Tonight's The Night (Gonna Be Alright),Rod Stewart
1976-11-06,Rock'n Me,Steve Miller
1976-10-30,If You Leave Me Now,Chicago
1976-10-23,If You Leave Me Now,Chicago
1976-10-16,Disco Duck (Part I),Rick Dees & His Cast Of Idiots
1976-10-09,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band
1976-10-02,Play That Funky Music,Wild Cherry
1976-09-25,Play That Funky Music,Wild Cherry
1976-09-18,Play That Funky Music,Wild Cherry
1976-09-11,"(Shake, Shake, Shake) Shake Your Booty",KC And The Sunshine Band
1976-09-04,You Should Be Dancing,Bee Gees
1976-08-28,Don't Go Breaking My Heart,Elton John & Kiki Dee
1976-08-21,Don't Go Breaking My Heart,Elton John & Kiki Dee
1976-08-14,Don't Go Breaking My Heart,Elton John & Kiki Dee
1976-08-07,Don't Go Breaking My Heart,Elton John & Kiki Dee
1976-07-31,Kiss And Say Goodbye,The Manhattans
1976-07-24,Kiss And Say Goodbye,The Manhattans
1976-07-17,Afternoon Delight,Starland Vocal Band
1976-07-10,Afternoon Delight,Starland Vocal Band
1976-07-04,Silly Love Songs,Wings
1976-06-26,Silly Love Songs,Wings
1976-06-19,Silly Love Songs,Wings
1976-06-12,Silly Love Songs,Wings
1976-06-05,Love Hangover,Diana Ross
1976-05-29,Love Hangover,Diana Ross
1976-05-22,Silly Love Songs,Wings
1976-05-15,Boogie Fever,The Sylvers
1976-05-08,Welcome Back,John Sebastian
1976-05-01,Let Your Love Flow,Bellamy Brothers
1976-04-24,Disco Lady,Johnnie Taylor
1976-04-17,Disco Lady,Johnnie Taylor
1976-04-10,Disco Lady,Johnnie Taylor
1976-04-03,Disco Lady,Johnnie Taylor
1976-03-27,"December, 1963 (Oh, What a Night)",The 4 Seasons
1976-03-20,"December, 1963 (Oh, What a Night)",The 4 Seasons
1976-03-13,"December, 1963 (Oh, What a Night)",The 4 Seasons
1976-03-06,Love Machine (Part 1),The Miracles
1976-02-28,Theme From S.W.A.T.,Rhythm Heritage
1976-02-21,50 Ways To Leave Your Lover,Paul Simon
1976-02-14,50 Ways To Leave Your Lover,Paul Simon
1976-02-07,50 Ways To Leave Your Lover,Paul Simon
1976-01-31,Love Rollercoaster,Ohio Players
1976-01-24,Theme From Mahogany (Do You Know Where You're Going To),Diana Ross
1976-01-17,I Write The Songs,Barry Manilow
1976-01-10,Convoy,C.W. McCall
1976-01-03,Saturday Night,Bay City Rollers
1975-12-27,Let's Do It Again,The Staple Singers
1975-12-20,That's The Way (I Like It),KC And The Sunshine Band
1975-12-13,"Fly, Robin, Fly",Silver Convention
1975-12-06,"Fly, Robin, Fly",Silver Convention
1975-11-29,"Fly, Robin, Fly",Silver Convention
1975-11-22,That's The Way (I Like It),KC And The Sunshine Band
1975-11-15,Island Girl,Elton John
1975-11-08,Island Girl,Elton John
1975-11-01,Island Girl,Elton John
1975-10-25,Bad Blood,Neil Sedaka
1975-10-18,Bad Blood,Neil Sedaka
1975-10-11,Bad Blood,Neil Sedaka
1975-10-04,Fame,David Bowie
1975-09-27,I'm Sorry,John Denver
1975-09-20,Fame,David Bowie
1975-09-13,Rhinestone Cowboy,Glen Campbell
1975-09-06,Rhinestone Cowboy,Glen Campbell
1975-08-30,Get Down Tonight,KC And The Sunshine Band
1975-08-23,Fallin' In Love,"Hamilton, Joe Frank & Reynolds"
1975-08-16,Jive Talkin',Bee Gees
1975-08-09,Jive Talkin',Bee Gees
1975-08-02,One Of These Nights,Eagles
1975-07-26,The Hustle,Van McCoy & The Soul City Symphony
1975-07-19,Listen To What The Man Said,Wings
1975-07-12,Love Will Keep Us Together,The Captain & Tennille
1975-07-05,Love Will Keep Us Together,The Captain & Tennille
1975-06-28,Love Will Keep Us Together,The Captain & Tennille
1975-06-21,Love Will Keep Us Together,The Captain & Tennille
1975-06-14,Sister Golden Hair,America
1975-06-07,Thank God I'm A Country Boy,John Denver
1975-05-31,Before The Next Teardrop Falls,Freddy Fender
1975-05-24,Shining Star,"Earth, Wind & Fire"
1975-05-17,He Don't Love You (Like I Love You),Tony Orlando & Dawn
1975-05-10,He Don't Love You (Like I Love You),Tony Orlando & Dawn
1975-05-03,He Don't Love You (Like I Love You),Tony Orlando & Dawn
1975-04-26,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas
1975-04-19,Philadelphia Freedom,The Elton John Band
1975-04-12,Philadelphia Freedom,The Elton John Band
1975-04-05,Lovin' You,Minnie Riperton
1975-03-29,Lady Marmalade,Labelle
1975-03-22,My Eyes Adored You,Frankie Valli
1975-03-15,Black Water,The Doobie Brothers
1975-03-08,Have You Never Been Mellow,Olivia Newton-John
1975-03-01,Best Of My Love,Eagles
1975-02-22,Pick Up The Pieces,AWB
1975-02-15,You're No Good,Linda Ronstadt
1975-02-08,Fire,Ohio Players
1975-02-01,Laughter In The Rain,Neil Sedaka
1975-01-25,Please Mr. Postman,Carpenters
1975-01-18,Mandy,Barry Manilow
1975-01-11,Lucy In The Sky With Diamonds,Elton John
1975-01-04,Lucy In The Sky With Diamonds,Elton John
1974-12-28,Angie Baby,Helen Reddy
1974-12-21,Cat's In The Cradle,Harry Chapin
1974-12-14,Kung Fu Fighting,Carl Douglas
1974-12-07,Kung Fu Fighting,Carl Douglas
1974-11-30,I Can Help,Billy Swan
1974-11-23,I Can Help,Billy Swan
1974-11-16,Whatever Gets You Thru The Night,John Lennon With The Plastic Ono Nuclear Band
1974-11-09,You Ain't Seen Nothing Yet/Free Wheelin',Bachman-Turner Overdrive
1974-11-02,You Haven't Done Nothin,Stevie Wonder
1974-10-26,Then Came You,Dionne Warwicke & Spinners
1974-10-19,Nothing From Nothing,Billy Preston
1974-10-12,I Honestly Love You,Olivia Newton-John
1974-10-05,I Honestly Love You,Olivia Newton-John
1974-09-28,Rock Me Gently,Andy Kim
1974-09-21,"Can't Get Enough Of Your Love, Babe",Barry White
1974-09-14,I Shot The Sheriff,Eric Clapton
1974-09-07,(You're) Having My Baby,Paul Anka with Odia Coates
1974-08-31,(You're) Having My Baby,Paul Anka with Odia Coates
1974-08-24,(You're) Having My Baby,Paul Anka with Odia Coates
1974-08-17,The Night Chicago Died,Paper Lace
1974-08-10,Feel Like Makin' Love,Roberta Flack
1974-08-03,ANNIE's SONG,John Denver
1974-07-27,ANNIE's SONG,John Denver
1974-07-20,Rock Your Baby,George McCrae
1974-07-13,Rock Your Baby,George McCrae
1974-07-06,Rock The Boat,The Hues Corporation
1974-06-29,Sundown,Gordon Lightfoot
1974-06-22,"Billy, Don't Be A Hero",Bo Donaldson And The Heywoods
1974-06-15,"Billy, Don't Be A Hero",Bo Donaldson And The Heywoods
1974-06-08,Band On The Run,Paul McCartney And Wings
1974-06-01,The Streak,Ray Stevens
1974-05-25,The Streak,Ray Stevens
1974-05-18,The Streak,Ray Stevens
1974-05-11,The Loco-Motion,Grand Funk
1974-05-04,The Loco-Motion,Grand Funk
1974-04-27,TSOP (The Sound Of Philadelphia),MFSB Featuring The Three Degrees
1974-04-20,TSOP (The Sound Of Philadelphia),MFSB Featuring The Three Degrees
1974-04-13,Bennie And The Jets,Elton John
1974-04-06,Hooked On A Feeling,Blue Swede
1974-03-30,Sunshine On My Shoulders,John Denver
1974-03-23,Dark Lady,Cher
1974-03-16,Seasons In The Sun,Terry Jacks
1974-03-09,Seasons In The Sun,Terry Jacks
1974-03-02,Seasons In The Sun,Terry Jacks
1974-02-23,The Way We Were,Barbra Streisand
1974-02-16,The Way We Were,Barbra Streisand
1974-02-09,Love's Theme,Love Unlimited Orchestra
1974-02-02,The Way We Were,Barbra Streisand
1974-01-26,You're Sixteen,Ringo Starr
1974-01-19,Show And Tell,Al Wilson
1974-01-12,The Joker,The Steve Miller Band
1974-01-05,Time In A Bottle,Jim Croce
1973-12-29,Time In A Bottle,Jim Croce
1973-12-22,The Most Beautiful Girl,Charlie Rich
1973-12-15,The Most Beautiful Girl,Charlie Rich
1973-12-08,Top Of The World,Carpenters
1973-12-01,Top Of The World,Carpenters
1973-11-24,Photograph,Ringo Starr
1973-11-17,Keep On Truckin' (Part 1),Eddie Kendricks
1973-11-10,Keep On Truckin' (Part 1),Eddie Kendricks
1973-11-03,Midnight Train To Georgia,Gladys Knight And The Pips
1973-10-27,Midnight Train To Georgia,Gladys Knight And The Pips
1973-10-20,Angie,The Rolling Stones
1973-10-13,Half-Breed,Cher
1973-10-06,Half-Breed,Cher
1973-09-29,We're An American Band,Grand Funk
1973-09-22,Let's Get It On,Marvin Gaye
1973-09-15,Delta Dawn,Helen Reddy
1973-09-08,Let's Get It On,Marvin Gaye
1973-09-01,Brother Louie,Stories
1973-08-25,Brother Louie,Stories
1973-08-18,Touch Me In The Morning,Diana Ross
1973-08-11,The Morning After,Maureen McGovern
1973-08-04,The Morning After,Maureen McGovern
1973-07-28,"Bad, Bad Leroy Brown",Jim Croce
1973-07-21,"Bad, Bad Leroy Brown",Jim Croce
1973-07-14,Will It Go Round In Circles,Billy Preston
1973-07-07,Will It Go Round In Circles,Billy Preston
1973-06-30,Give Me Love - (Give Me Peace On Earth),George Harrison
1973-06-23,My Love,Paul McCartney And Wings
1973-06-16,My Love,Paul McCartney And Wings
1973-06-09,My Love,Paul McCartney And Wings
1973-06-02,My Love,Paul McCartney And Wings
1973-05-26,Frankenstein,Edgar Winter Group
1973-05-19,You Are The Sunshine Of My Life,Stevie Wonder
1973-05-12,Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando
1973-05-05,Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando
1973-04-28,Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando
1973-04-21,Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando
1973-04-14,The Night The Lights Went Out In Georgia,Vicki Lawrence
1973-04-07,The Night The Lights Went Out In Georgia,Vicki Lawrence
1973-03-31,Killing Me Softly With His Song,Roberta Flack
1973-03-24,Love Train,The O'Jays
1973-03-17,Killing Me Softly With His Song,Roberta Flack
1973-03-10,Killing Me Softly With His Song,Roberta Flack
1973-03-03,Killing Me Softly With His Song,Roberta Flack
1973-02-24,Killing Me Softly With His Song,Roberta Flack
1973-02-17,Crocodile Rock,Elton John
1973-02-10,Crocodile Rock,Elton John
1973-02-03,Crocodile Rock,Elton John
1973-01-27,Superstition,Stevie Wonder
1973-01-20,You're So Vain,Carly Simon
1973-01-13,You're So Vain,Carly Simon
1973-01-06,You're So Vain,Carly Simon
1972-12-30,Me And Mrs. Jones,Billy Paul
1972-12-23,Me And Mrs. Jones,Billy Paul
1972-12-16,Me And Mrs. Jones,Billy Paul
1972-12-09,I Am Woman,Helen Reddy
1972-12-02,Papa Was A Rollin' Stone,The Temptations
1972-11-25,I Can See Clearly Now,Johnny Nash
1972-11-18,I Can See Clearly Now,Johnny Nash
1972-11-11,I Can See Clearly Now,Johnny Nash
1972-11-04,I Can See Clearly Now,Johnny Nash
1972-10-28,My Ding-A-Ling,Chuck Berry
1972-10-21,My Ding-A-Ling,Chuck Berry
1972-10-14,Ben,Michael Jackson
1972-10-07,Baby Don't Get Hooked On Me,Mac Davis
1972-09-30,Baby Don't Get Hooked On Me,Mac Davis
1972-09-23,Baby Don't Get Hooked On Me,Mac Davis
1972-09-16,Black & White,Three Dog Night
1972-09-09,Alone Again (Naturally),Gilbert O'Sullivan
1972-09-02,Alone Again (Naturally),Gilbert O'Sullivan
1972-08-26,Brandy (You're A Fine Girl),Looking Glass
1972-08-19,Alone Again (Naturally),Gilbert O'Sullivan
1972-08-12,Alone Again (Naturally),Gilbert O'Sullivan
1972-08-05,Alone Again (Naturally),Gilbert O'Sullivan
1972-07-29,Alone Again (Naturally),Gilbert O'Sullivan
1972-07-22,Lean On Me,Bill Withers
1972-07-15,Lean On Me,Bill Withers
1972-07-08,Lean On Me,Bill Withers
1972-07-01,Song Sung Blue,Neil Diamond
1972-06-24,The Candy Man,"Sammy Davis, Jr. with The Mike Curb Congregation"
1972-06-17,The Candy Man,"Sammy Davis, Jr. with The Mike Curb Congregation"
1972-06-10,The Candy Man,"Sammy Davis, Jr. with The Mike Curb Congregation"
1972-06-03,I'll Take You There,The Staple Singers
1972-05-27,Oh Girl,The Chi-lites
1972-05-20,The First Time Ever I Saw Your Face,Roberta Flack
1972-05-13,The First Time Ever I Saw Your Face,Roberta Flack
1972-05-06,The First Time Ever I Saw Your Face,Roberta Flack
1972-04-29,The First Time Ever I Saw Your Face,Roberta Flack
1972-04-22,The First Time Ever I Saw Your Face,Roberta Flack
1972-04-15,The First Time Ever I Saw Your Face,Roberta Flack
1972-04-08,A Horse With No Name,America
1972-04-01,A Horse With No Name,America
1972-03-25,A Horse With No Name,America
1972-03-18,Heart Of Gold,Neil Young
1972-03-11,Without You,Nilsson
1972-03-04,Without You,Nilsson
1972-02-26,Without You,Nilsson
1972-02-19,Without You,Nilsson
1972-02-12,Let's Stay Together,Al Green
1972-02-05,American Pie (Parts I & II),Don McLean
1972-01-29,American Pie (Parts I & II),Don McLean
1972-01-22,American Pie (Parts I & II),Don McLean
1972-01-15,American Pie (Parts I & II),Don McLean
1972-01-08,Brand New Key,Melanie
1972-01-01,Brand New Key,Melanie
1971-12-25,Brand New Key,Melanie
1971-12-18,Family Affair,Sly & The Family Stone
1971-12-11,Family Affair,Sly & The Family Stone
1971-12-04,Family Affair,Sly & The Family Stone
1971-11-27,Theme From Shaft,Isaac Hayes
1971-11-20,Theme From Shaft,Isaac Hayes
1971-11-13,"Gypsys, Tramps & Thieves",Cher
1971-11-06,"Gypsys, Tramps & Thieves",Cher
1971-10-30,Maggie May/Reason To Believe,Rod Stewart
1971-10-23,Maggie May/Reason To Believe,Rod Stewart
1971-10-16,Maggie May/Reason To Believe,Rod Stewart
1971-10-09,Maggie May/Reason To Believe,Rod Stewart
1971-10-02,Maggie May/Reason To Believe,Rod Stewart
1971-09-25,Go Away Little Girl,Donny Osmond
1971-09-18,Go Away Little Girl,Donny Osmond
1971-09-11,Go Away Little Girl,Donny Osmond
1971-09-04,Uncle Albert/Admiral Halsey,Paul & Linda McCartney
1971-08-28,How Can You Mend A Broken Heart,Bee Gees
1971-08-21,How Can You Mend A Broken Heart,Bee Gees
1971-08-14,How Can You Mend A Broken Heart,Bee Gees
1971-08-07,How Can You Mend A Broken Heart,Bee Gees
1971-07-31,You've Got A Friend,James Taylor
1971-07-24,Indian Reservation (The Lament Of The Cherokee Reservation Indian),The Raiders
1971-07-17,It's Too Late/I Feel The Earth Move,Carole King
1971-07-10,It's Too Late/I Feel The Earth Move,Carole King
1971-07-03,It's Too Late/I Feel The Earth Move,Carole King
1971-06-26,It's Too Late/I Feel The Earth Move,Carole King
1971-06-19,It's Too Late/I Feel The Earth Move,Carole King
1971-06-12,Want Ads,The Honey Cone
1971-06-05,Brown Sugar,The Rolling Stones
1971-05-29,Brown Sugar,The Rolling Stones
1971-05-22,Joy To The World,Three Dog Night
1971-05-15,Joy To The World,Three Dog Night
1971-05-08,Joy To The World,Three Dog Night
1971-05-01,Joy To The World,Three Dog Night
1971-04-24,Joy To The World,Three Dog Night
1971-04-17,Joy To The World,Three Dog Night
1971-04-10,Just My Imagination (Running Away With Me),The Temptations
1971-04-03,Just My Imagination (Running Away With Me),The Temptations
1971-03-27,Me And Bobby McGee,Janis Joplin
1971-03-20,Me And Bobby McGee,Janis Joplin
1971-03-13,One Bad Apple,The Osmonds
1971-03-06,One Bad Apple,The Osmonds
1971-02-27,One Bad Apple,The Osmonds
1971-02-20,One Bad Apple,The Osmonds
1971-02-13,One Bad Apple,The Osmonds
1971-02-06,Knock Three Times,Dawn
1971-01-30,Knock Three Times,Dawn
1971-01-23,Knock Three Times,Dawn
1971-01-16,My Sweet Lord/Isn't It A Pity,George Harrison
1971-01-09,My Sweet Lord/Isn't It A Pity,George Harrison
1971-01-02,My Sweet Lord/Isn't It A Pity,George Harrison
1970-12-26,My Sweet Lord/Isn't It A Pity,George Harrison
1970-12-19,The Tears Of A Clown,Smokey Robinson & The Miracles
1970-12-12,The Tears Of A Clown,Smokey Robinson & The Miracles
1970-12-05,I Think I Love You,The Partridge Family Starring Shirley Jones Featuring David Cassidy
1970-11-28,I Think I Love You,The Partridge Family Starring Shirley Jones Featuring David Cassidy
1970-11-21,I Think I Love You,The Partridge Family Starring Shirley Jones Featuring David Cassidy
1970-11-14,I'll Be There,Jackson 5
1970-11-07,I'll Be There,Jackson 5
1970-10-31,I'll Be There,Jackson 5
1970-10-24,I'll Be There,Jackson 5
1970-10-17,I'll Be There,Jackson 5
1970-10-10,Cracklin' Rosie,Neil Diamond
1970-10-03,Ain't No Mountain High Enough,Diana Ross
1970-09-26,Ain't No Mountain High Enough,Diana Ross
1970-09-19,Ain't No Mountain High Enough,Diana Ross
1970-09-12,War,Edwin Starr
1970-09-05,War,Edwin Starr
1970-08-29,War,Edwin Starr
1970-08-22,Make It With You,Bread
1970-08-15,(They Long To Be) Close To You,Carpenters
1970-08-08,(They Long To Be) Close To You,Carpenters
1970-08-01,(They Long To Be) Close To You,Carpenters
1970-07-25,(They Long To Be) Close To You,Carpenters
1970-07-18,Mama Told Me (Not To Come),Three Dog Night
1970-07-11,Mama Told Me (Not To Come),Three Dog Night
1970-07-04,The Love You Save/I Found That Girl,Jackson 5
1970-06-27,The Love You Save/I Found That Girl,Jackson 5
1970-06-20,The Long And Winding Road/For You Blue,The Beatles
1970-06-13,The Long And Winding Road/For You Blue,The Beatles
1970-06-06,Everything Is Beautiful,Ray Stevens
1970-05-30,Everything Is Beautiful,Ray Stevens
1970-05-23,American Woman/No Sugar Tonight,The Guess Who
1970-05-16,American Woman/No Sugar Tonight,The Guess Who
1970-05-09,American Woman/No Sugar Tonight,The Guess Who
1970-05-02,ABC,Jackson 5
1970-04-25,ABC,Jackson 5
1970-04-18,Let It Be,The Beatles
1970-04-11,Let It Be,The Beatles
1970-04-04,Bridge Over Troubled Water,Simon & Garfunkel
1970-03-28,Bridge Over Troubled Water,Simon & Garfunkel
1970-03-21,Bridge Over Troubled Water,Simon & Garfunkel
1970-03-14,Bridge Over Troubled Water,Simon & Garfunkel
1970-03-07,Bridge Over Troubled Water,Simon & Garfunkel
1970-02-28,Bridge Over Troubled Water,Simon & Garfunkel
1970-02-21,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,Sly & The Family Stone
1970-02-14,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,Sly & The Family Stone
1970-02-07,Venus,The Shocking Blue
1970-01-31,I Want You Back,Jackson 5
1970-01-24,Raindrops Keep Fallin' On My Head,B.J. Thomas
1970-01-17,Raindrops Keep Fallin' On My Head,B.J. Thomas
1970-01-10,Raindrops Keep Fallin' On My Head,B.J. Thomas
1970-01-03,Raindrops Keep Fallin' On My Head,B.J. Thomas
1969-12-27,Someday We'll Be Together,Diana Ross & The Supremes
1969-12-20,Leaving On A Jet Plane,"Peter, Paul & Mary"
1969-12-13,Na Na Hey Hey Kiss Him Goodbye,Steam
1969-12-06,Na Na Hey Hey Kiss Him Goodbye,Steam
1969-11-29,Come Together/Something,The Beatles
1969-11-22,Wedding Bell Blues,The 5th Dimension
1969-11-15,Wedding Bell Blues,The 5th Dimension
1969-11-08,Wedding Bell Blues,The 5th Dimension
1969-11-01,Suspicious Minds,Elvis Presley
1969-10-25,I Can't Get Next To You,The Temptations
1969-10-18,I Can't Get Next To You,The Temptations
1969-10-11,"Sugar, Sugar",The Archies
1969-10-04,"Sugar, Sugar",The Archies
1969-09-27,"Sugar, Sugar",The Archies
1969-09-20,"Sugar, Sugar",The Archies
1969-09-13,Honky Tonk Women,The Rolling Stones
1969-09-06,Honky Tonk Women,The Rolling Stones
1969-08-30,Honky Tonk Women,The Rolling Stones
1969-08-23,Honky Tonk Women,The Rolling Stones
1969-08-16,In The Year 2525,Zager & Evans
1969-08-09,In The Year 2525,Zager & Evans
1969-08-02,In The Year 2525,Zager & Evans
1969-07-26,In The Year 2525,Zager & Evans
1969-07-19,In The Year 2525,Zager & Evans
1969-07-12,In The Year 2525,Zager & Evans
1969-07-05,Love Theme From Romeo & Juliet,Henry Mancini And His Orchestra
1969-06-28,Love Theme From Romeo & Juliet,Henry Mancini And His Orchestra
1969-06-21,Get Back,The Beatles With Billy Preston
1969-06-14,Get Back,The Beatles With Billy Preston
